id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
983,Kita Mondstern,Seeburger Straße 65,Unknown,Nan,52.526616,13.1840058,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
984,Kita CampusSterne,"Lindenberger Weg 74, 13125 Berlin",13125,Buch,52.6274748,13.5045691,SEHstern e. V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
985,Remmi Demmi,"Greifenhagener Straße 29, 10437 Berlin",10437,Nan,52.551644,13.4189748,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
986,KiBa,"Raumerstraße 19, 10437 Berlin",10437,Prenzlauer Berg,52.5414874,13.422291,KiBa e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
987,Kita Hauptstadtracker,"Herrfurthplatz 3, 12049 Berlin",12049,Neukölln,52.4775867,13.4225075,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
988,Siebenschön,Unknown,Unknown,Nan,52.5614794,13.3816004,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
989,Der kleine Muck,Unknown,Unknown,Nan,52.5549678,13.3774141,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
990,Kita Krümel-Zwerge,Unknown,Unknown,Nan,52.4212839,13.5393365,offensiv'91 e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
991,Kunti Bunti,"Jonasstraße 31, 12053 Berlin",12053,Neukölln,52.4711972,13.4309561,Koblé gGmbH,39.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
992,Paradiesäpfel,Unknown,Unknown,Nan,52.5534696,13.4134009,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
993,Kita Salamander,"Weidenweg 53, 10247 Berlin",10247,Friedrichshain,52.5191002,13.4543109,Kita Salamander gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
994,Pankonauten,"Ravenéstraße 10, 13347 Berlin",13347,Nan,52.5429077,13.3729287,Pankonauten e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
995,Kinderladen Alles Banane,"Graefestraße 39, 10967 Berlin",10967,Kreuzberg,52.4894211,13.414765,Alles Banane e. V.,18.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
996,Kita Sonnenblümchen,"Graefestraße 43, 10967 Berlin",10967,Kreuzberg,52.4885575,13.4140792,EKT Sonnenblümchen e. V.,40.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
997,Platanus Kita,Unknown,Unknown,Nan,52.5665208,13.4140069,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
998,Mikematze,"Berliner Allee 110, 13088 Berlin",13088,Nan,52.5498,13.4600205,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
999,"Kita ""Dorothea""","Dorotheastraße 27, 10318 Berlin",10318,Nan,52.4848126,13.5224995,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1000,Kita Resi,Unknown,Unknown,Nan,52.5732996,13.3596456,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1001,Kita Ringelblume,"Reinickendorfer Straße 32, 13347 Berlin",13347,Nan,52.547554,13.3695056,FBE gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1002,Kita Zauberschlüssel,"Bizetstraße 53, 13088 Berlin",13088,Nan,52.5480476,13.4542927,Rednik GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1003,Junior 1 - KiTa im Fenngarten,"Fennstraße 5-6, 12439 Berlin",12439,Niederschöneweide,52.4539597,13.516903,junior JOEL IM FENNGARTEN – gUG (haftungsbeschränkt),Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1004,Kinderladen Kleine Riesen,"Borodinstraße 11, 13088 Berlin",13088,Weißensee,52.5464452,13.4526054,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1005,Bonifatius Buchenblatt,"Tempelhofer Damm 96, 12101 Berlin",12101,Tempelhof,52.4726688,13.3853501,Kindertagesstätte Bonifatius Buchenblatt gGmbH,144.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1006,Tagesgroßpflege Ilona Rensch & Katrin Hensel,"Südendstraße 58, 12169 Berlin",12169,Steglitz,52.4565252,13.3284946,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1007,Die Zauberflöten,"Bismarckstraße 25, 10625 Berlin",10625,Nan,52.5125572,13.3119212,Familie im Zentrum FiZ gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1008,Kita Raduga,"Fechnerstraße 18, 10717 Berlin",10717,Wilmersdorf,52.4885921,13.3213488,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1009,Kinderladen Donnerbagger,"Fechnerstraße 13, 10717 Berlin",10717,Wilmersdorf,52.488192,13.321453,Donnerbagger - Verein für kindliche Bewegungstherapie e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1010,Tagesgroßpflege Mäusegruppe,"Bergstraße 5, 12169 Berlin",12169,Steglitz,52.4578724,13.3280658,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1011,freude Kindergarten,"Roseggerstraße 13, 12059 Berlin",12059,Neukölln,52.479425,13.4458064,FREUDE Kindergärten Süd-Ost gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1012,GeierBande,Unknown,Unknown,Nan,52.5087609,13.2964749,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1013,Matschmonster II,"Pätzer Straße 17, 12359 Berlin",12359,Nan,52.4521113,13.4388616,Matschmonster e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1014,Matschmonster I,"Britzer Damm 101, 12347 Berlin",12347,Nan,52.4538432,13.438448,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1015,lilolei,Unknown,Unknown,Nan,52.4936139,13.322029,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1016,Freude Kindergarten Süd-Ost gGmbH,Unknown,Unknown,Nan,52.5604422,13.3805706,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1017,Kindergruppe Lassymoss,Unknown,Unknown,Nan,52.5109758,13.2834616,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1018,KITA Kaiser-Friedrich-Straße,Unknown,Unknown,Nan,52.5155013,13.3005291,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1019,Unknown,Unknown,Unknown,Nan,52.5141881,13.300778,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1020,Naturdetektive Kita Marienfelder,"Marienfelder Allee 102, 12277 Berlin",12277,Marienfelde,52.4177738,13.3664801,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1021,Kita Arielle 3,"Alt-Tempelhof 5, 12099 Berlin",12099,Tempelhof,52.4655764,13.3885447,Grenzenlos Kind gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1022,Kita Juniorplaneten,"Alt-Mariendorf 25, 12107 Berlin",12107,Mariendorf,52.4402781,13.3894742,Sprache Verbindet IB gGmbH,36.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1023,Kita StarKids,"Reißeckstraße 23, 12107 Berlin",12107,Mariendorf,52.4402124,13.3932758,Unknown,140.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1024,Kleine Zwergenparade,"Breite Straße 1, 12167 Berlin",12167,Steglitz,52.4543729,13.3276719,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1025,Kita Maulwurf,"Alt-Tempelhof 29, 12103 Berlin",12103,Tempelhof,52.4652372,13.3835702,Maulwurf e. V.,60.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1026,Kindertagespflege Kolibri,"Rathausstraße 58, 12105 Berlin",12105,Mariendorf,52.4414353,13.3813435,Gordana Cakovic,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1027,Kindergarten Tinkerbell,Unknown,Unknown,Nan,52.4366286,13.3158615,Klax International GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1028,Kinderkrippe Spatzennest,Unknown,Unknown,Nan,52.4366074,13.3153009,Klax International GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1029,Kita Schlösschen,"Machonstraße 30, 12105 Berlin",12105,Mariendorf,52.4478587,13.3818415,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1030,Evangelische Kindertagesstätte der Lindenkirchengemeinde,"Binger Straße 73, 14197 Berlin",14197,Wilmersdorf,52.4749201,13.3104354,Unknown,60.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1031,Kinderladen Mücke,"Großbeerenstraße 5, 12107 Berlin",12107,Mariendorf,52.4386796,13.3816078,Kinderladen Mücke e.V.,17.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1032,Kindertagespflege Kinderstübchen,"Ringstraße 96, 12105 Berlin",12105,Mariendorf,52.4458451,13.3677585,Saida Wagner,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1033,Kindertagespflege - 'Das Spatzennest',"Ringstraße 72, 12105 Berlin",12105,Mariendorf,52.4427351,13.3778154,Ulrike Niemann & Daniela Degebrodt,10.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1034,Kindertagespflege - 'Klitzeklein',"Alarichstraße 22, 12105 Berlin",12105,Tempelhof,52.4552335,13.3760076,Carola Hirte,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1035,Kindertagespflege,"Germaniastraße 152b, 12099 Berlin",12099,Tempelhof,52.4657147,13.3935137,Constanze Lucas-Liedtke & Roland Liedtke,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1036,Kindertagespflege - 'Gänseblümchen',"Alt-Mariendorf 31, 12107 Berlin",12107,Mariendorf,52.4400821,13.3882251,Zeljka Babic,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1037,Kindertagespflege - 'Die Sonnenkäfer',"Lichtenrader Damm 61, 12305 Berlin",12305,Lichtenrade,52.4082587,13.4050609,Katharina Holder & Sandra Pohlmann,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1038,Kindertagespflege Mäusebande,"Marienfelder Allee 172, 12279 Berlin",12279,Marienfelde,52.4110159,13.3602645,Kathleen Günther,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1039,Kindertagespflege - 'Kurz & Klein',"Marienfelder Allee 146, 12279 Berlin",12279,Marienfelde,52.4133919,13.3628394,Anita Wieland,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1040,Mary Poppinz,"Mariendorfer Damm 444, 12107 Berlin",12107,Lichtenrade,52.4149815,13.4005506,Kindergarten Mary Poppinz gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1041,Kinderland Regenbogen,"Stargarder Straße 80, 10437 Berlin",10437,Prenzlauer Berg,52.5479387,13.414386,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1042,Die kleine Wichtelbande,Unknown,Unknown,Nan,52.5131361,13.2916641,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1043,Kita Pirateninsel,"Anna-Ebermann-Straße 25, 13053 Berlin",13053,Alt-Hohenschönhausen,52.5536381,13.5166552,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1044,Kita Abenteuerland,"Anna-Ebermann-Straße 25, 13053 Berlin",13053,Alt-Hohenschönhausen,52.5536331,13.5158375,Verein für aktive Vielfalt e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1045,Fröbel-Kindergarten Beusselstraße,"Beusselstraße 32, 10553 Berlin",10553,Moabit,52.5305522,13.3288096,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1046,Schneckenhaus,"Christburger Straße 11, 10405 Berlin",10405,Prenzlauer Berg,52.5355016,13.4274549,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1047,Unknown,"Schleusinger Straße 19, 12687 Berlin",12687,Marzahn,52.5587243,13.5634795,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1048,Spaceys,"Greifenhagener Straße 35, 10437 Berlin",10437,Nan,52.5528379,13.4194964,Spaceys Kindergärten GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1049,Schülerladen Kind und Umwelt,"Stubenrauchstraße 71, 12161 Berlin",12161,Friedenau,52.4688562,13.327245,Kind und Umwelt e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1050,Das Haus der kleinen Freunde,"Streitstraße 74, 13587 Berlin",13587,Hakenfelde,52.5575022,13.207475,Kinder Vision g GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1051,Schöneberger Kuschelbärchen,"Meraner Straße 6, 10825 Berlin",10825,Schöneberg,52.4875424,13.3389799,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1052,Waldorfkindergarten Fliederhof Gruppe Zwergenreich,"Steinstraße 28, 10119 Berlin",10119,Mitte,52.5268392,13.405293,Fliederhof – Waldorfkindergarten Berlin-Mitte e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1053,Kita Cheburashka,Unknown,Unknown,Nan,52.5521408,13.4284871,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1054,Kinder am Schloss,Spandauer Damm 46,Unknown,Nan,52.5191947,13.2903443,One World Kinder gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1055,Nano's Kidsclub,Unknown,Unknown,Nan,52.4816096,13.3299533,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1056,Kita der kleinen Kreativen,Unknown,Unknown,Nan,52.5476136,13.1826925,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1057,Kita Kolibris,"Sparrstraße 25, 13353 Berlin",13353,Nan,52.5415578,13.360063,eventus-BILDUNG gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1058,Kita Rosas Turm,Unknown,Unknown,Nan,52.483418,13.3630251,TÄKS e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1059,TreeHaus,"Hauptstraße 26, 13158 Berlin",13158,Nan,52.5866079,13.3673369,Weltkinder,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1060,Minipünktchen,Unknown,Unknown,Nan,52.4906981,13.3190715,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1061,Montessori-Kinderhaus Zwergenstube,Unknown,Unknown,Nan,52.5940116,13.2780133,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1062,Nachtigall,"Wollankstraße 39, 13359 Berlin",13359,Nan,52.5628032,13.3898973,eventus-BILDUNG gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1063,Montessori Mother,"Wisbyer Straße 70, 10439 Berlin",10439,Nan,52.5538378,13.4168086,Montessori Mother ELC,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1064,Kleine Glückspilze,"Hobrechtsfelder Chaussee 162-164, 13125 Berlin",13125,Nan,52.6519276,13.4895786,GFAJ e.V.,48.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1065,Kita Kinderwirtschaft,"Ahlbecker Straße 11a, 10437 Berlin",10437,Prenzlauer Berg,52.5449055,13.4237921,Camino - Dein Weg GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1066,Kita Diwalizwerge,"Blumberger Damm 2F, 12683 Berlin",12683,Nan,52.5144826,13.563742,Wuhlewanderer gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1067,Kita Cheburashka,"Stubenrauchstraße 103, 12357 Berlin",12357,Nan,52.4302579,13.4940302,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1068,Kleiner Fratz,Unknown,Unknown,Nan,52.5478714,13.3665215,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1069,Spielraum Perlentaucher,"Perleberger Straße 47, 10559 Berlin",10559,Nan,52.5308439,13.3477391,GenerationenRaum gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1070,Kindertagespflege Falkennest,"Eichelhäherstraße 19, 13505 Berlin",13505,Nan,52.5840923,13.2257103,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1071,Paul & Paula I,"Grabbeallee 44, 13156 Berlin",13156,Nan,52.5758191,13.3990384,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1072,Bildungsgarten,"Gubener Straße 46, 10243 Berlin",10243,Nan,52.511965,13.448684,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1073,Die kleinen Frösche,Unknown,Unknown,Nan,52.5502976,13.3599984,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1074,Fröbel-Kindergarten,Weserstraße 43,Unknown,Nan,52.508407,13.4700245,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1075,Waldorfkindergarten im Forum Kreuzberg,Eisenbahnstraße 21,Unknown,Nan,52.5039739,13.4345296,Forum Kreuzberg,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1076,Naturkindergarten im Forum Kreuzberg,Köpenicker Straße 175,Unknown,Nan,52.5040683,13.4353961,Naturkind Forum Kreuzberg gUG,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1077,Kinderladen Sausebrause,Unknown,Unknown,Nan,52.547749,13.4019782,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1078,Kinderhafen KrikelKrake,"Friedenstraße 87, 10249 Berlin",10249,Nan,52.5215663,13.4364239,GRETA & JULICA gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1079,EiKiTa Girotondo,"Bergmannstraße 98, 10961 Berlin",10961,Nan,52.490146,13.3910588,Elterninitiative,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1080,Kita Kunstmäuse,"Bamberger Straße 41, 10779 Berlin",10779,Schöneberg,52.4919968,13.3372425,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1081,Kita Kopfstraße,"Kopfstraße 61, 12053 Berlin",12053,Neukölln,52.4761959,13.4332349,Bund Deutscher PfadfinderInnen e.V.,20.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1082,Kindertagespflege Manitos Creativas,"Hertzbergstraße 22, 12055 Berlin",12055,Nan,52.4766828,13.4475514,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1083,Zauberwelt,Ebelingstraße 13,Unknown,Nan,52.5239616,13.4517322,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1084,Die schlauen Mäuse,Unknown,Unknown,Nan,52.5189104,13.4505051,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1085,DunjaKids,"Rheinstraße 1, 12159 Berlin",12159,Friedenau,52.4727578,13.3362943,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1086,Johanniter-Kindertagesstätte Kleine Insel,Unknown,Unknown,Nan,52.5210767,13.4465641,Johanniter-Unfall-Hilfe e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1087,Kita Mima,"Güntzelstraße 30, 10717 Berlin",10717,Wilmersdorf,52.4919188,13.3213295,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1088,Kindergarten Rappelkiste,"Herbert-Tschäpe-Straße 2, 10369 Berlin",10369,Nan,52.531457,13.4631164,MediSport gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1089,Villa Luna,"Helmholtzstraße 34-36, 10587 Berlin",10587,Nan,52.5214869,13.3235399,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1090,TEK-Kinderladen,Unknown,Unknown,Nan,52.5046028,13.4221552,Till Eulenspiegel-Kette e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1091,Evangelische Kita Neu-Buckow,"Quarzweg 116, 12349 Berlin",12349,Buckow,52.4186173,13.4163252,Unknown,100.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1092,Arielle 2,Unknown,Unknown,Nan,52.4608015,13.4333709,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1093,Mary Poppinz Britz,"An der alten Gärtnerei 1, 12109 Berlin",12109,Mariendorf,52.4395555,13.4096393,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1094,Fröbel-Kindergarten Zwergenwiese,"Hindenburgdamm 30, 12203 Berlin",12203,Nan,52.4407536,13.3170318,FRÖBEL Bildung und Erziehung,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1095,KiMo Kita - Noctiluca,"Hindenburgdamm 100, 12203 Berlin",12203,Nan,52.4391209,13.3157976,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1096,Kindertagespflege Sternstunden,"Reulestraße 17, 12105 Berlin",12105,Nan,52.4472785,13.3769196,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1097,Unknown,Unknown,Unknown,Nan,52.428146,13.4559589,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1098,Flohzirkus Wedding,"Eulerstraße 10, 13357 Berlin",13357,Nan,52.5541686,13.3917841,Flohzirkus Wedding e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1099,Elterninitiativ-Kindergarten Wald & Wiesen e.V.,"Husemannstraße 12, 10435 Berlin",10435,Nan,52.5377597,13.4177331,Wald & Wiesen e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1100,Kindergarten Aramsamsam,Unknown,Unknown,Nan,52.5454975,13.4209964,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1101,KreativitätsKindertagesstätte Treptow,"Hartriegelstraße 77, 12439 Berlin",12439,Niederschöneweide,52.4481539,13.5310116,KreativitätsSchulzentrum Berlin gGmbH,45.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1102,La Sonrisa,"Jessnerstraße 37, 10247 Berlin",10247,Nan,52.5107967,13.4717118,La Sonrisa gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1103,Mosaik Kita,Unknown,Unknown,Nan,52.4448528,13.5284412,IBEB Initiative für Bildung und Erziehung Berlin gGmbH,40.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1104,Kita Stadthäuschen,"Stadthausstraße 3, 10317 Berlin",10317,Nan,52.5021386,13.4812271,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1105,Kita Kaskelkinder,"Türrschmidtstraße 33, 10317 Berlin",10317,Nan,52.5034295,13.4817456,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1106,Kita Rappelkiste,"Lückstraße 65, 10317 Berlin",10317,Nan,52.5020971,13.4889314,kinder pur e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1107,Neues aus Kreuzberg,"Katzbachstraße 29, 10965 Berlin",10965,Nan,52.489607,13.3769913,Neues aus Kreuzberg e.V.,25.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1108,Villa Wackelzahn,"Friedrich-Wilhelm-Straße 20, 12103 Berlin",12103,Nan,52.4585413,13.3822421,Villa Wackelzahn e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1109,Kindertagesstätte Tegel-Süd,"Namslaustraße 61, 13507 Berlin",13507,Tegel,52.5783939,13.2834401,Ev. Kirchengemeinde Tegel-Borsigwalde,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1110,Unknown,Mittenwalder Straße 3,Unknown,Nan,52.4943552,13.3971606,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1111,Unknown,"Brückenstraße 24, 12439 Berlin",12439,Niederschöneweide,52.4579391,13.511178,FREUDE Kindergärten gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1112,Unknown,"Brückenstraße 8-9, 12439 Berlin",12439,Niederschöneweide,52.4579318,13.5116378,FREUDE Kindergärten gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1113,Unknown,"Brückenstraße 4, 12439 Berlin",12439,Niederschöneweide,52.4572713,13.5110103,FREUDE Kindergärten gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1114,Little Flowers,"Siegfriedstraße 11C, 13156 Berlin",13156,Nan,52.5823444,13.4111105,Unknown,25.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1115,Kinderladen Kreuzbären,Unknown,Unknown,Nan,52.4905967,13.4225774,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1116,Stephanus-Kindertagesstätte Holteistraße,Unknown,Unknown,Nan,52.5097225,13.4669316,Stephanus gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
1117,Evangelische Kita Nazareth,"Nazarethkirchstraße 50, 13347 Berlin",13347,Wedding,52.5479588,13.3593054,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
