id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at,neighborhood
123,Kindergruppe Hasensprung,"Koenigsallee 35, 14193 Berlin",14193,Grunewald,52.4872433,13.2710587,Kindergruppe Hasensprung e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
124,Kinderladen Mainzelmännchen,"Mainzer Straße 25, 10715 Berlin",10715,Wilmersdorf,52.4800607,13.3228931,Kinderladen Mainzelmännchen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
125,EKT - Kindergarten am Schloß Charlottenburg,"Eosanderstraße 13, 10587 Berlin",10587,Charlottenburg,52.5204769,13.3018566,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
126,Kinderladen Kinderbüro,"Scharnweberstraße 33, 10247 Berlin",10247,Nan,52.5129861,13.4624114,Kinderbüro e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
127,Kinderland,"Wilhelmsaue 18, 10715 Berlin",10715,Wilmersdorf,52.485661,13.3242685,EKT - Kinderland e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
128,Kinderspielkreis Alboinplatz,"Alboinstraße 113, 12105 Berlin",12105,Tempelhof,52.4581963,13.3698397,Kinderspielkreis Alboinplatz e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
129,"Kinderladen ""Villa Kunterbunt""","Kurfürstenstraße 114, 12105 Berlin",12105,Mariendorf,52.4458057,13.3680752,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
130,Kinderladen Zweitausendfüssler,"Thorwaldsenstraße 29, 12157 Berlin",12157,Steglitz,52.4615738,13.3443659,Kinderladen Zweitausendfüssler e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
131,EKT - Kinderwelt e.V.,Unknown,00000,Nan,52.4081911,13.3555633,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
132,Kinderladen Badehaus,"Wilsnacker Straße 62, 10559 Berlin",10559,Moabit,52.527324,13.3513713,Kinderladen Badehaus e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
133,EKT - Kinderladen Bande e.V.,"Oranienstraße 202, 10999 Berlin",10999,Kreuzberg,52.4996751,13.4246836,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
134,Kinderladen Feuerkäfer,"Frankenstraße 15, 10781 Berlin",10781,Schöneberg,52.4933014,13.3527944,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
135,EKT - Kinderladen - was sonst e.V.,"Friedbergstraße 5, 14057 Berlin",14057,Charlottenburg,52.5045821,13.297567,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
136,Kinderladen Luftabong,"Yorckstraße 88H, 10965 Berlin",10965,Kreuzberg,52.4924853,13.3862655,Kinderladen-Luftabong e.V,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
137,EKT – Kinderladen Muko e.V.,Unknown,00000,Nan,52.5004598,13.4337605,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
138,Kinderladen Pimpinella,"Kranoldstraße 9, 12051 Berlin",12051,Neukölln,52.4660128,13.4334278,Pimpinella e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
139,Kinderladen Sol,"Dirschauer Straße 13, 10245 Berlin",10245,Friedrichshain,52.5082762,13.4570377,Sol e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
140,Kinderladen Goethestraße,"Goethestraße 13, 10623 Berlin",10623,Charlottenburg,52.509069,13.3187152,Kinderladen Goethestraße e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
141,EKT - Kinderladen Immerfrech e.V.,Unknown,00000,Nan,52.5351799,13.2706888,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Spandau
142,EKT - Knuddelmonster e.V./Helene-Keller-Schule,Unknown,00000,Nan,52.4990742,13.2623584,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
143,Kleiner Fratz,"Weisestraße 28, 12049 Berlin",12049,Neukölln,52.4741033,13.4247486,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
144,Kinderladen Konfetti,"Gleditschstraße 40, 10781 Berlin",10781,Schöneberg,52.4931256,13.3549256,Eltern-Initiativ-Kindertagesstätte Konfetti e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
145,Kinderladen Knulp,"Jahnstraße 4, 10967 Berlin",10967,Kreuzberg,52.488962,13.4193256,Kinderladen Knulp e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
146,Kleine Panther,"Aachener Straße 43, 10713 Berlin",10713,Wilmersdorf,52.4821056,13.3187851,Kleine Panther e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
147,Kleine Himmelswolke,"Türkenstraße 5, 13349 Berlin",13349,Wedding,52.553932,13.3485096,Kleine Himmelswolke e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
148,EKT - Kleiner Fratz e.V.,"Triftstraße 27B, 13127 Berlin",13127,Nan,52.6123847,13.4300645,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
149,Kleine Ungeheuer,"Vorbergstraße 2, 10823 Berlin",10823,Schöneberg,52.4888867,13.357571,EKT - Kleine Ungeheuer e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
150,Kleckerburg,"Kirchstraße 22, 10557 Berlin",10557,Moabit,52.5236836,13.3494722,EIKITA Kleckerburg e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
151,Kinderladen Klara Kirschkern,"Nostitzstraße 25, 10961 Berlin",10961,Kreuzberg,52.4900288,13.3899857,Kirschkern e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
152,Kinderladen Klapperkiste,"Soldiner Straße 33, 13359 Berlin",13359,Gesundbrunnen,52.5594199,13.3842856,EKT Klapperkiste e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
153,EKT - Kita-Verein Lichtenrade Ost e.V.,Unknown,00000,Nan,52.3943929,13.4191773,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
154,EKT - Kita Karlsgartenstraße e.V.,"Schillerpromenade 29, 12049 Berlin",12049,Neukölln,52.4749504,13.4231777,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
155,EKT - Kita am Karpfenteich /Clara Petudio e.V.,Unknown,00000,Nan,52.4834596,13.4693681,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Treptow-Köpenick
156,EKT - Kitaverein Mücke e.V.,Unknown,00000,Nan,52.4491,13.3818,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
157,Lichtenrader Dreckspatzen,"Lintruper Straße 57, 12305 Berlin",12305,Lichtenrade,52.4086097,13.4028819,Lichtenrader Dreckspatzen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
158,Kinderladen Lilo Leopard,"Gotenstraße 71, 10829 Berlin",10829,Schöneberg,52.4828936,13.3604337,Kinderladen Lilo Leopard e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
159,EKT - Lima e.V.,"Weichselstraße 38, 12045 Berlin",12045,Neukölln,52.4883983,13.4381518,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
160,EKT – Lindenblüte e.V.,"Forster Straße 56, 10999 Berlin",10999,Kreuzberg,52.4959343,13.4343173,EKT – Lindenblüte e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
161,Loupiot e.V.,"Fuldastraße 37, 12045 Berlin",12045,Neukölln,52.4861289,13.4386908,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
162,Kita Löwenhöhle,Unknown,00000,Nan,52.4973665,13.4445658,EKT Löwenhöhle e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
163,EKT - Luftikus,Unknown,00000,Nan,52.5463279,13.3183448,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
164,EKT - Kuschelburg e.V.,"Kniephofstraße 7, 12157 Berlin",12157,Steglitz,52.4600164,13.3325365,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
165,L'Angolino,"Ansbacher Straße 41, 10777 Berlin",10777,Schöneberg,52.4988898,13.3406294,L'Angolino e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
166,EKT - Lankwitzer Spielkiste e.V.,Unknown,00000,Nan,52.43606,13.34994,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
167,Leierkasten,"Muskauer Straße 43, 10997 Berlin",10997,Nan,52.5020274,13.4295554,EKT Leierkasten e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
168,EKT - Krümelmonster e.V.,Unknown,00000,Nan,52.4901945,13.3795205,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
169,Kinderladen Kulleberga,"Altmarkstraße 26, 12169 Berlin",12169,Steglitz,52.4594611,13.342167,Kulleberga e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
170,EKT - Kulturschlüssel e.V.,10965 Berlin,10965,Nan,52.4872582,13.3940627,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
171,EKT - Kurdistan Kultur- und Hilfeverein e.V.,Unknown,00000,Nan,52.4699402,13.4379177,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
172,Secret Garden,"Saarbrücker Straße 15, 10405 Berlin",10405,Prenzlauer Berg,52.5310544,13.4130557,Krausnick-Eck e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
173,EKT - Krikelkrakel e.V.,Unknown,00000,Nan,52.5715051,13.4102114,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
174,EKT - Kröwalda e.V.,Unknown,00000,Nan,52.50161,13.43453,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
175,EKT - Krötenpfuhl e.V.,"Heimstraße 7, 10965 Berlin",10965,Kreuzberg,52.487574,13.396599,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
176,EKT - Krümelbande e.V.,Unknown,00000,Nan,52.54657,13.34794,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
177,Kinderladen Krowelstraße,"Krowelstraße 33, 13581 Berlin",13581,Wilhelmstadt,52.5256222,13.1980422,Krowelstraße e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Spandau
178,Montessori Kinderhaus-Kolibris,"Sparrstraße 26, 13353 Berlin",13353,Wedding,52.5414235,13.360182,eventus-BILDUNG gGmbH,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
179,Montessori Gemeinschaftshaus e.V.,"Clayallee 92, 14195 Berlin",14195,Dahlem,52.4596277,13.2755161,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
180,EKT - Mittenmang e.V.,"Christinenstraße 30, 10119 Berlin",10119,Prenzlauer Berg,52.5324336,13.4098838,Eltern-Initiativ-Kindertagesstätte (EKT) Mittenmang e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
181,Kinderladen Felix,"Wexstraße 20, 10715 Berlin",10715,Wilmersdorf,52.4790537,13.3338963,Eikita Felix e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
182,EKT - Minihausen e.V.,"Mareschstraße 18, 12055 Berlin",12055,Neukölln,52.4741524,13.4512378,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
183,Schülerladen Milli Vanilli,"Fidicinstraße 19, 10965 Berlin",10965,Kreuzberg,52.4865731,13.392661,Kooperationsverbund Reinhardswald Grundschule e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
184,Kinderhort Gropiusstadt,"Lipschitzallee 38, 12353 Berlin",12353,Gropiusstadt,52.427498,13.4668977,Kinderhort Gropiusstadt der Mieterinitiative HWS-Gropiusstadt e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
185,EKT - Maxizwerge e.V.,Unknown,00000,Nan,52.6339047,13.2862307,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
186,Schülerladen Maulwurf e.V.,"Albrechtstraße 123, 12099 Berlin",12099,Tempelhof,52.4606002,13.3855887,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
187,EKT - Marienfelde e.V.,Unknown,00000,Nan,52.4070145,13.3492203,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
188,Kita Märchenwald,"Burgemeisterstraße 30, 12103 Berlin",12103,Nan,52.4579685,13.374465,Verein zur Errichtung und Betreibung von EKTs e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
189,EKT - Mappagei e.V.,"Dernburgstraße 57, 14057 Berlin",14057,Nan,52.5058571,13.283573,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
190,Kinderladen Maluch,"Stephanstraße 17, 10559 Berlin",10559,Nan,52.5343031,13.3497287,Verein zur Förderung und Integration polnischer Kinder in der Berliner Gesellschaft e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
191,Kindertagesstätte Maikäfer,"Fraunhoferstraße 26, 10587 Berlin",10587,Charlottenburg,52.5155757,13.3184127,Kindertagesstätte Maikäfer e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
192,Mafalda e.V.,Unknown,00000,Nan,52.4749536,13.4259728,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
193,EKT - Macht nix e.V.,Unknown,00000,Nan,52.4888476,13.3747626,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
194,Kinderladen Perle,"Wilsnacker Straße 14, 10559 Berlin",10559,Moabit,52.5277135,13.3516737,Kinderladen Perle e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
195,Kinderladen Pillepoppen,"Alt-Lichtenrade 100, 12309 Berlin",12309,Lichtenrade,52.3928109,13.4102691,Pillepoppen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
196,EKT - Paretz e.V.,Unknown,00000,Nan,52.5030644,13.3040456,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
197,Paul und Klärchen,"Mainzer Straße 26a, 10715 Berlin",10715,Wilmersdorf,52.4800565,13.3222391,Paul und Klärchen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
198,Kinderladen Berliner Stadtmäuse,Unknown,00000,Nan,52.5511523,13.3400271,EKT Berliner Stadtmäuse e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
199,Kita Pädagogisches Zentrum Bissingzeile,"Bissingzeile 5, 10785 Berlin",10785,Tiergarten,52.5042624,13.3682563,Kita Pädagogisches Zentrum Bissingzeile e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
200,"Kinderladen Panther, Tiger & Co.","Lübecker Straße 13, 10559 Berlin",10559,Moabit,52.5285785,13.3455369,"EKT Panther, Tiger & Co. e.V.",Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
201,Kinderladen „Die Optimisten“,"Grimmstraße 1A, 10967 Berlin",10967,Kreuzberg,52.4945776,13.4142671,EKT „Die Optimisten“ e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
202,EKT - Orgelpfeifen e.V.,Unknown,00000,Nan,52.4804885,13.4464583,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
203,Obst und Gemüse,"Christburger Straße 41, 10405 Berlin",10405,Prenzlauer Berg,52.5362904,13.4259284,EKT Obst und Gemüse e. V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Pankow
204,Kinderladen Onnimanni,"Kärntener Straße 11, 10827 Berlin",10827,Schöneberg,52.4786997,13.3474589,Eltern-Initiativ-Kindertagesstätte Onnimanni e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
205,Aventura Nikolsburg,"Nikolsburger Straße 6-7, 10717 Berlin",10717,Wilmersdorf,52.492978,13.3280397,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
206,EKT - Neuzeitlich-christliche Initiative e.V.,Unknown,00000,Nan,52.4787428,13.4228579,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
207,Kinderladen Nusskasper,"Merseburger Straße 4, 10823 Berlin",10823,Schöneberg,52.4877162,13.3527017,Nusskasper e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
208,EKT Nina,Unknown,00000,Nan,52.4920921,13.3542154,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
209,Kinderladen Nasreddin,"Großbeerenstraße 94, 10963 Berlin",10963,Kreuzberg,52.5003041,13.3860819,Nasreddin e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
210,EKT Nervensägen,"Katzbachstraße 11, 10965 Berlin",10965,Kreuzberg,52.488934,13.3764346,EKT - Nervensägen e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
211,EKT Muskauer Straße 30,Unknown,00000,Nan,52.5032019,13.4259374,EKT Muskauer Straße 30 e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
212,Kinderladen Narrenfreiheit,Unknown,00000,Nan,52.489874,13.3261811,Kinderladen Narrenfreiheit e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
213,EKT - Roter Boller e.V.,"Rönnestraße 3, 14057 Berlin",14057,Charlottenburg,52.5042306,13.2981796,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
214,Kinderladen Rotkappe,"Horst-Kohl-Straße 12, 12157 Berlin",12157,Steglitz,52.4615377,13.3437482,EKT Rotkappe e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
215,Kinderladen Rosa Kirschkern,"Bochumer Straße 2, 10555 Berlin",10555,Moabit,52.5246744,13.3376384,Kirschkern e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
216,Wolkenkinder,"Konradinstraße 15/17, 12105 Berlin",12105,Tempelhof,52.4544559,13.3767537,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
217,Kinderladen Sagaland,"Quitzowstraße 125, 10559 Berlin",10559,Moabit,52.5348268,13.3487059,EKT Sagaland e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
218,EKT – Schippe und Eimer e.V.,Unknown,00000,Nan,52.5004607,13.4336002,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
219,EKT - Saatwinkler Küken e.V.,Unknown,00000,Nan,52.5479449,13.2627895,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Spandau
220,EKT - Saftladen e.V.,Unknown,00000,Nan,52.5711889,13.3758193,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
221,Kinderladen Rübezahl,"Feurigstraße 53, 10827 Berlin",10827,Schöneberg,52.4834682,13.3544751,Elterninitiativkindertagesstätte Rübezahl e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
222,Kinderladen - Rummel-Bummel e.V.,Unknown,00000,Nan,52.5690797,13.3785028,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
223,Kinderladen Rübezahl,"Falckensteinstraße 20, 10997 Berlin",10997,Nan,52.4971815,13.4407846,Rübezahl e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
224,Schmunzelmonster,"Friedrich-Wilhelm-Straße 87, 12099 Berlin",12099,Tempelhof,52.4578285,13.3858837,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
225,Schülerladen Schmuddelkinder,Unknown,00000,Nan,52.48764,13.3613528,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
226,Kinderladen Schlumpfoase,"Lübarser Straße 13, 13435 Berlin",13435,Wittenau,52.6002708,13.3328659,Kinderladen Schlumpfoase e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Reinickendorf
227,EKT - Schlange 99 e.V.,Unknown,00000,Nan,52.4773576,13.3084895,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
228,EKT Schlachtensee,"Wasgenstraße 75, 14129 Berlin",14129,Schlachtensee,52.4288001,13.2160615,EKT Schlachtensee e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
229,Kita Holsteinische Straße,"Holsteinische Straße 30, 12161 Berlin",12161,Friedenau,52.466434,13.3345537,Nachbarschaftsheim Schöneberg e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Steglitz-Zehlendorf
230,Kinderladen Mäusebande,"Sieglindestraße 4, 12159 Berlin",12159,Friedenau,52.4766114,13.3291425,EKT - Schöneberger Eltern-Initiativ-Kita e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Tempelhof-Schöneberg
231,Kinderladen Schokokids,"Naunynstraße 72, 10997 Berlin",10997,Kreuzberg,52.5012573,13.4229041,Frauenzentrum Schokoladenfabrik e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
232,EKT - Pittiplatsch e.V.,Unknown,00000,Nan,52.4933135,13.4198187,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
233,EKT Plutonia,Unknown,00000,Nan,52.4952945,13.4449023,EKT – Plutonia e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Friedrichshain-Kreuzberg
234,Kinderladen Prinz-Güntzel,Unknown,00000,Nan,52.4904836,13.333279,EKT - Prinz Güntzel e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Charlottenburg-Wilmersdorf
235,Kinderladen Puzzle,"Niemetzstraße 11, 12055 Berlin",12055,Neukölln,52.4729071,13.4505217,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
236,EKT - Pinocchio e.V.,Unknown,00000,Nan,52.5475549,13.3513751,Unknown,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
237,Kinderladen Pippi Langstrumpf,"Krausnickstraße 3A, 10115 Berlin",10115,Mitte,52.5249606,13.3964096,Pippi Langstrumpf e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Mitte
238,Kita Pumuckel,"Warthestraße 56, 12051 Berlin",12051,Neukölln,52.4696362,13.4247795,Verein zur Errichtung und Betreibung von EKTs e.V.,Unknown,openstreetmap,2025-08-18 11:28:11,2025-08-18 11:28:11,Neukölln
